org_id,name,name_simple,country_code,country_name,org_type,org_type_code,source_dataset,source_url
BD-COA-128,Information & Communication Technology Division (Bangladesh),Information & Communication Technology Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-129,Ministry of Social Welfare (Bangladesh),Ministry of Social Welfare,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-130,Ministry of Women and Children's Affairs (Bangladesh),Ministry of Women and Children's Affairs,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-131,Ministry of Labour and Employment (Bangladesh),Ministry of Labour and Employment,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-132,Ministry of Housing and Public Works (Bangladesh),Ministry of Housing and Public Works,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-133,Ministry of Information (Bangladesh),Ministry of Information,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-134,Ministry of Cultural Affairs (Bangladesh),Ministry of Cultural Affairs,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-135,Ministry of Religious Affairs (Bangladesh),Ministry of Religious Affairs,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-136,Ministry of Youth and Sports (Bangladesh),Ministry of Youth and Sports,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-137,Local Government Division (Bangladesh),Local Government Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-138,Rural Development and Cooperative Division (Bangladesh),Rural Development and Cooperative Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-139,Ministry of Industries (Bangladesh),Ministry of Industries,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-140,Ministry of Expatriates' Welfare and Overseas Employment (Bangladesh),Ministry of Expatriates' Welfare and Overseas Employment,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-141,Ministry of Textiles and Jute (Bangladesh),Ministry of Textiles and Jute,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-142,Energy and Mineral Resources Division (Bangladesh),Energy and Mineral Resources Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-143,Ministry of Agriculture (Bangladesh),Ministry of Agriculture,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-144,Ministry of Fisheries and Livestock (Bangladesh),Ministry of Fisheries and Livestock,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-145,Ministry of Environment and Forest (Bangladesh),Ministry of Environment and Forest,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-146,Ministry of Land (Bangladesh),Ministry of Land,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-147,Ministry of Water Resources (Bangladesh),Ministry of Water Resources,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-148,Ministry of Food (Bangladesh),Ministry of Food,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-149,Ministry of Disaster Management and Relief (Bangladesh),Ministry of Disaster Management and Relief,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-150,Road Transport and Highways Division (Bangladesh),Road Transport and Highways Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-151,Ministry of Railways (Bangladesh),Ministry of Railways,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-152,Ministry of Shipping (Bangladesh),Ministry of Shipping,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-153,Ministry of Civil Aviation and Tourism (Bangladesh),Ministry of Civil Aviation and Tourism,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-154,Posts and Telecommunications Division (Bangladesh),Posts and Telecommunications Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-155,Ministry of Chattogram Hill Tracts Affairs (Bangladesh),Ministry of Chattogram Hill Tracts Affairs,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-156,Power Division (Bangladesh),Power Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-157,Ministry of Liberation War Affairs (Bangladesh),Ministry of Liberation War Affairs,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-158,Anti-Corruption Commission (Bangladesh),Anti-Corruption Commission,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-159,Bridges Division (Bangladesh),Bridges Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-160,Technical and Madrasa Education Division (Bangladesh),Technical and Madrasa Education Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-161,Secuirty Service Division (Bangladesh),Secuirty Service Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BD-COA-162,Medical Education and Family Welfare Division (Bangladesh),Medical Education and Family Welfare Division,BD,Bangladesh,Government,10,2019 Budget,https://drive.google.com/file/d/1DCyqTtBlhNo2Exj27nYeGMo_nP-BLud6/view?usp=sharing
BF-COA-14,"Ministère de l'Economie, des Finances et du Développement (Burkina Faso)","Ministère de l'Economie, des Finances et du Développement",BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-01,Présidence du Faso (Burkina Faso),Présidence du Faso,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-02,Secrétariat Général du Gouvernement et du Conseil des Ministres (Burkina Faso),Secrétariat Général du Gouvernement et du Conseil des Ministres,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-03,Primature (Burkina Faso),Primature,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-05,Conseil Economique et Social (Burkina Faso),Conseil Economique et Social,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-09,Ministère Administration Territoriale Décentralisat  Cohésion Sociale (Burkina Faso),Ministère Administration Territoriale Décentralisat  Cohésion Sociale,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-10,Ministère de la Justice (Burkina Faso),Ministère de la Justice,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-11,Ministère de la Défense Nationale et des Anciens Combattants (Burkina Faso),Ministère de la Défense Nationale et des Anciens Combattants,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-12,Ministère des Affaires Etrangères et de la Coopération (Burkina Faso),Ministère des Affaires Etrangères et de la Coopération,BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-15,"Ministère de la Culture, des Arts et du Tourisme (Burkina Faso)","Ministère de la Culture, des Arts et du Tourisme",BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
BF-COA-17,"Ministère de la Fonction Publique, du Travail et de la Protection Social (Burkina Faso)","Ministère de la Fonction Publique, du Travail et de la Protection Social",BF,Burkina Faso,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0041709
